"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0140546","BP","GO:0140546","defense response to symbiont",34,0.666721789224555,3.22445690609927,1.09970728002813e-11,1.37107389661062e-10,6.65404102038984e-11,366,"tags=56%, list=6%, signal=53%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000225698/ENST00000574444/ENST00000217740"
"GO:0045595","BP","GO:0045595","regulation of cell differentiation",64,-0.544677509181956,-3.1068294887812,1.27734873531832e-11,1.58684255075745e-10,7.70120082640509e-11,511,"tags=42%, list=8%, signal=39%","ENST00000369448/ENST00000377727/ENST00000324382/ENST00000503977/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000370367/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000357726/ENST00000632449/ENST00000633512"
"GO:0031329","BP","GO:0031329","regulation of cellular catabolic process",43,-0.624747355775952,-3.24638269982986,1.40624733393483e-11,1.74073330693504e-10,8.44805729183402e-11,677,"tags=51%, list=10%, signal=46%","ENST00000434130/ENST00000560780/ENST00000561082/ENST00000369448/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000558159/ENST00000558809/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000354373"
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity",94,0.463635975048815,2.95826653508641,1.61144179532026e-11,1.98763603650534e-10,9.64631574797442e-11,949,"tags=55%, list=15%, signal=48%","ENST00000609375/ENST00000614368/ENST00000631730/ENST00000649912/ENST00000614050/ENST00000617897/ENST00000568372/ENST00000568808/ENST00000512466/ENST00000618970/ENST00000507473/ENST00000511482/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864"
"GO:0061077","BP","GO:0061077","chaperone-mediated protein folding",20,-0.792827171386712,-3.22997165321258,1.74027498001232e-11,2.13893371656834e-10,1.03805876000735e-10,197,"tags=75%, list=3%, signal=73%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0050821","BP","GO:0050821","protein stabilization",31,-0.698489102896752,-3.30961691413204,2.40140897111935e-11,2.94108957381614e-10,1.42735783368002e-10,197,"tags=48%, list=3%, signal=47%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress",31,-0.69736952324798,-3.30431206438288,2.83773410085111e-11,3.45108294510525e-10,1.67486577771379e-10,197,"tags=48%, list=3%, signal=47%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0062197","BP","GO:0062197","cellular response to chemical stress",31,-0.69736952324798,-3.30431206438288,2.83773410085111e-11,3.45108294510525e-10,1.67486577771379e-10,197,"tags=48%, list=3%, signal=47%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal",23,-0.757682889700273,-3.23834590552702,3.20915138582088e-11,3.88913241372558e-10,1.88745819453138e-10,197,"tags=65%, list=3%, signal=63%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0101002","CC","GO:0101002","ficolin-1-rich granule",24,-0.749174077585811,-3.25177362375146,3.30544059322455e-11,3.99186658401265e-10,1.93731673133058e-10,197,"tags=62%, list=3%, signal=61%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0044419","BP","GO:0044419","biological process involved in interspecies interaction between organisms",150,0.379928702359493,2.6627691612051,4.92448504017095e-11,5.92648095459463e-10,2.87621604319926e-10,967,"tags=46%, list=15%, signal=40%","ENST00000614368/ENST00000631730/ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000614050/ENST00000617897/ENST00000225698/ENST00000574444/ENST00000618931/ENST00000217740/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000464506/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864/ENST00000617994"
"GO:0046034","BP","GO:0046034","ATP metabolic process",26,-0.715367195296626,-3.19817052067695,6.3138113496105e-11,7.57220419991349e-10,3.67491186912314e-10,197,"tags=58%, list=3%, signal=56%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0043235","CC","GO:0043235","receptor complex",7,-0.966268099984726,-2.71452143460261,6.39647031057562e-11,7.61861377885055e-10,3.6974351804304e-10,54,"tags=86%, list=1%, signal=85%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0098802","CC","GO:0098802","plasma membrane signaling receptor complex",7,-0.966268099984726,-2.71452143460261,6.39647031057562e-11,7.61861377885055e-10,3.6974351804304e-10,54,"tags=86%, list=1%, signal=85%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0007051","BP","GO:0007051","spindle organization",20,-0.779389839161102,-3.17522806753601,8.24381637210454e-11,9.75190018625063e-10,4.73275321092979e-10,197,"tags=75%, list=3%, signal=73%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0007052","BP","GO:0007052","mitotic spindle organization",20,-0.779389839161102,-3.17522806753601,8.24381637210454e-11,9.75190018625063e-10,4.73275321092979e-10,197,"tags=75%, list=3%, signal=73%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0032101","BP","GO:0032101","regulation of response to external stimulus",45,0.598676523207617,3.16505168345212,8.37601467929083e-11,9.87458057089184e-10,4.79229196473568e-10,176,"tags=44%, list=3%, signal=44%","ENST00000609375/ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000649912/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000225698/ENST00000574444"
"GO:1902850","BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis",21,-0.762308979601963,-3.17220626808059,8.63043582483345e-11,1.01400307013128e-09,4.92111916077925e-10,197,"tags=71%, list=3%, signal=69%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0071407","BP","GO:0071407","cellular response to organic cyclic compound",29,-0.70133919541662,-3.28642826839379,9.95179021605971e-11,1.16530084083996e-09,5.65539145279638e-10,197,"tags=52%, list=3%, signal=50%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0051082","MF","GO:0051082","unfolded protein binding",21,-0.756856447610074,-3.14951657581092,1.49115967799691e-10,1.74018836496206e-09,8.44541260123718e-10,197,"tags=71%, list=3%, signal=69%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:1902115","BP","GO:1902115","regulation of organelle assembly",31,-0.680903297700409,-3.226290949439,1.49904173297786e-10,1.74351632432929e-09,8.46156372058857e-10,1439,"tags=81%, list=22%, signal=63%","ENST00000634583/ENST00000635279/ENST00000443702/ENST00000461478/ENST00000491407/ENST00000476185/ENST00000292330/ENST00000470295/ENST00000487452/ENST00000630755/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0005759","CC","GO:0005759","mitochondrial matrix",58,0.54404667905216,3.07317761817839,1.63934287489189e-10,1.90032187437301e-09,9.22256614707708e-10,1075,"tags=57%, list=17%, signal=48%","ENST00000474320/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000225698/ENST00000574444/ENST00000260102/ENST00000522521/ENST00000572755/ENST00000574068/ENST00000570667/ENST00000571430/ENST00000571709/ENST00000574199/ENST00000575059/ENST00000575352/ENST00000576311/ENST00000576834/ENST00000559538/ENST00000557565/ENST00000312475/ENST00000558660/ENST00000560703/ENST00000521648/ENST00000522717/ENST00000613356/ENST00000540949/ENST00000537701/ENST00000538814/ENST00000543164/ENST00000543959/ENST00000372014/ENST00000543703"
"GO:0071674","BP","GO:0071674","mononuclear cell migration",11,0.883952308380582,2.89984257499262,1.79760806953949e-10,2.07683652300796e-09,1.00792199828916e-09,176,"tags=82%, list=3%, signal=80%","ENST00000614368/ENST00000631730/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000614050/ENST00000617897/ENST00000225698/ENST00000574444"
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor",19,-0.776181656340506,-3.10632962120554,1.90531599106149e-10,2.18669709437719e-09,1.06123909157067e-09,197,"tags=79%, list=3%, signal=77%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor",19,-0.776181656340506,-3.10632962120554,1.90531599106149e-10,2.18669709437719e-09,1.06123909157067e-09,197,"tags=79%, list=3%, signal=77%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0032392","BP","GO:0032392","DNA geometric change",12,0.881629212237179,2.98865949834429,2.09594693412196e-10,2.38182035202187e-09,1.15593553088072e-09,283,"tags=83%, list=4%, signal=80%","ENST00000572755/ENST00000574068/ENST00000570667/ENST00000571430/ENST00000571709/ENST00000574199/ENST00000575059/ENST00000575352/ENST00000576311/ENST00000576834"
"GO:0032508","BP","GO:0032508","DNA duplex unwinding",12,0.881629212237179,2.98865949834429,2.09594693412196e-10,2.38182035202187e-09,1.15593553088072e-09,283,"tags=83%, list=4%, signal=80%","ENST00000572755/ENST00000574068/ENST00000570667/ENST00000571430/ENST00000571709/ENST00000574199/ENST00000575059/ENST00000575352/ENST00000576311/ENST00000576834"
"GO:0071103","BP","GO:0071103","DNA conformation change",12,0.881629212237179,2.98865949834429,2.09594693412196e-10,2.38182035202187e-09,1.15593553088072e-09,283,"tags=83%, list=4%, signal=80%","ENST00000572755/ENST00000574068/ENST00000570667/ENST00000571430/ENST00000571709/ENST00000574199/ENST00000575059/ENST00000575352/ENST00000576311/ENST00000576834"
"GO:0030141","CC","GO:0030141","secretory granule",75,-0.494436102131918,-2.98627241013648,2.25863111080143e-10,2.55830569609077e-09,1.24158669248734e-09,197,"tags=28%, list=3%, signal=27%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0031347","BP","GO:0031347","regulation of defense response",39,0.607354474471818,3.07180009927778,2.49089874147835e-10,2.81220033809901e-09,1.36480582509254e-09,176,"tags=46%, list=3%, signal=45%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000225698/ENST00000574444"
"GO:0031072","MF","GO:0031072","heat shock protein binding",23,-0.739218247208555,-3.15942779846282,2.60554261660915e-10,2.9320813990803e-09,1.42298602233132e-09,197,"tags=65%, list=3%, signal=63%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0051091","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity",35,-0.649924262318147,-3.17523815537263,2.64561523324001e-10,2.96754122925886e-09,1.44019524534748e-09,197,"tags=43%, list=3%, signal=42%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress",9,-0.917359683516112,-2.85566172247785,3.20415187912737e-10,3.58244852034047e-09,1.73861959349594e-09,197,"tags=89%, list=3%, signal=86%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298"
"GO:0031344","BP","GO:0031344","regulation of cell projection organization",24,-0.726647632327664,-3.15399808303418,4.05582725001075e-10,4.50560809247989e-09,2.18664370631484e-09,1439,"tags=88%, list=22%, signal=68%","ENST00000634583/ENST00000635279/ENST00000301200/ENST00000611094/ENST00000617756/ENST00000619217/ENST00000491407/ENST00000476185/ENST00000216446/ENST00000292330/ENST00000470295/ENST00000487452/ENST00000556532/ENST00000630755/ENST00000370367/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0120035","BP","GO:0120035","regulation of plasma membrane bounded cell projection organization",24,-0.726647632327664,-3.15399808303418,4.05582725001075e-10,4.50560809247989e-09,2.18664370631484e-09,1439,"tags=88%, list=22%, signal=68%","ENST00000634583/ENST00000635279/ENST00000301200/ENST00000611094/ENST00000617756/ENST00000619217/ENST00000491407/ENST00000476185/ENST00000216446/ENST00000292330/ENST00000470295/ENST00000487452/ENST00000556532/ENST00000630755/ENST00000370367/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0005524","MF","GO:0005524","ATP binding",108,0.411473927216289,2.72375467713811,4.85843665216847e-10,5.34582267822728e-09,2.59441328994661e-09,949,"tags=50%, list=15%, signal=43%","ENST00000609375/ENST00000649912/ENST00000648544/ENST00000474211/ENST00000612207/ENST00000617079/ENST00000618233/ENST00000620269/ENST00000469284/ENST00000544716/ENST00000643642/ENST00000643997/ENST00000646618/ENST00000647220/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864"
"GO:0030554","MF","GO:0030554","adenyl nucleotide binding",108,0.411473927216289,2.72375467713811,4.85843665216847e-10,5.34582267822728e-09,2.59441328994661e-09,949,"tags=50%, list=15%, signal=43%","ENST00000609375/ENST00000649912/ENST00000648544/ENST00000474211/ENST00000612207/ENST00000617079/ENST00000618233/ENST00000620269/ENST00000469284/ENST00000544716/ENST00000643642/ENST00000643997/ENST00000646618/ENST00000647220/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864"
"GO:0032559","MF","GO:0032559","adenyl ribonucleotide binding",108,0.411473927216289,2.72375467713811,4.85843665216847e-10,5.34582267822728e-09,2.59441328994661e-09,949,"tags=50%, list=15%, signal=43%","ENST00000609375/ENST00000649912/ENST00000648544/ENST00000474211/ENST00000612207/ENST00000617079/ENST00000618233/ENST00000620269/ENST00000469284/ENST00000544716/ENST00000643642/ENST00000643997/ENST00000646618/ENST00000647220/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864"
"GO:0032271","BP","GO:0032271","regulation of protein polymerization",41,-0.59202354202758,-3.04325993295719,5.01502722416382e-10,5.48330736875451e-09,2.66113681029845e-09,197,"tags=37%, list=3%, signal=36%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0051258","BP","GO:0051258","protein polymerization",41,-0.59202354202758,-3.04325993295719,5.01502722416382e-10,5.48330736875451e-09,2.66113681029845e-09,197,"tags=37%, list=3%, signal=36%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0002831","BP","GO:0002831","regulation of response to biotic stimulus",35,0.631503930941318,3.11232291575565,5.61488488615581e-10,6.11987138849561e-09,2.97007151541774e-09,366,"tags=54%, list=6%, signal=52%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000225698/ENST00000574444/ENST00000217740"
"GO:0099503","CC","GO:0099503","secretory vesicle",83,-0.466591311821078,-2.88600916940255,5.65935922188773e-10,6.14900911067802e-09,2.98421251825659e-09,197,"tags=25%, list=3%, signal=25%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0048471","CC","GO:0048471","perinuclear region of cytoplasm",33,-0.643582648085679,-3.13246030026529,5.90522948849047e-10,6.39610168972124e-09,3.10413050085782e-09,197,"tags=45%, list=3%, signal=44%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0044403","BP","GO:0044403","biological process involved in symbiotic interaction",34,-0.644752660043731,-3.14832915020251,6.20139275779458e-10,6.69595865997383e-09,3.24965588685218e-09,197,"tags=44%, list=3%, signal=43%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0044089","BP","GO:0044089","positive regulation of cellular component biogenesis",51,-0.554915834918294,-3.06374624604371,8.30261037902339e-10,8.93690918437735e-09,4.33722503618156e-09,1771,"tags=73%, list=27%, signal=53%","ENST00000420604/ENST00000427701/ENST00000446072/ENST00000463265/ENST00000463435/ENST00000464837/ENST00000487385/ENST00000487549/ENST00000491057/ENST00000634583/ENST00000635279/ENST00000301200/ENST00000611094/ENST00000617756/ENST00000619217/ENST00000491407/ENST00000476185/ENST00000216446/ENST00000292330/ENST00000470295/ENST00000487452/ENST00000556532/ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241"
"GO:0006511","BP","GO:0006511","ubiquitin-dependent protein catabolic process",43,-0.58562802753207,-3.04310643260634,8.95304211456273e-10,9.54807506740751e-09,4.63383361913239e-09,197,"tags=37%, list=3%, signal=36%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000354373"
"GO:0019941","BP","GO:0019941","modification-dependent protein catabolic process",43,-0.58562802753207,-3.04310643260634,8.95304211456273e-10,9.54807506740751e-09,4.63383361913239e-09,197,"tags=37%, list=3%, signal=36%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000354373"
"GO:0043632","BP","GO:0043632","modification-dependent macromolecule catabolic process",43,-0.58562802753207,-3.04310643260634,8.95304211456273e-10,9.54807506740751e-09,4.63383361913239e-09,197,"tags=37%, list=3%, signal=36%","ENST00000383389/ENST00000400040/ENST00000422919/ENST00000430065/ENST00000433487/ENST00000441618/ENST00000449876/ENST00000452298/ENST00000375650/ENST00000391548/ENST00000391555/ENST00000445736/ENST00000450744/ENST00000458062/ENST00000545241/ENST00000354373"
"GO:0002376","BP","GO:0002376","immune system process",178,0.33924514868626,2.4655619486652,9.90379112222511e-10,1.05296135060222e-08,5.11018993003414e-09,967,"tags=39%, list=15%, signal=34%","ENST00000550190/ENST00000614368/ENST00000631730/ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000573421/ENST00000573204/ENST00000570805/ENST00000614050/ENST00000617897/ENST00000225698/ENST00000574444/ENST00000469284/ENST00000544716/ENST00000217740/ENST00000243440/ENST00000471382/ENST00000478275/ENST00000610346/ENST00000611410/ENST00000611642/ENST00000611676/ENST00000611679/ENST00000611772/ENST00000612072/ENST00000612740/ENST00000613062/ENST00000613485/ENST00000613825/ENST00000613851/ENST00000615173/ENST00000615391/ENST00000615521/ENST00000616040/ENST00000616903/ENST00000616919/ENST00000618011/ENST00000618018/ENST00000618694/ENST00000618731/ENST00000618789/ENST00000618943/ENST00000619281/ENST00000619454/ENST00000619664/ENST00000619885/ENST00000620082/ENST00000620805/ENST00000621057/ENST00000621200/ENST00000621239/ENST00000621594/ENST00000622042/ENST00000622216/ENST00000622444/ENST00000622600/ENST00000622773/ENST00000622864/ENST00000617994"
"GO:0055037","CC","GO:0055037","recycling endosome",7,-0.949751340858016,-2.66812116879612,1.02736348785758e-09,1.08894246144171e-08,5.284812018659e-09,54,"tags=86%, list=1%, signal=85%","ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
"GO:0048260","BP","GO:0048260","positive regulation of receptor-mediated endocytosis",9,-0.906112881217807,-2.82065139512135,1.20021669812443e-09,1.26827776698149e-08,6.15515495379603e-09,164,"tags=78%, list=3%, signal=76%","ENST00000244573/ENST00000617605/ENST00000619603/ENST00000631575/ENST00000632867/ENST00000632449/ENST00000633512"
