"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0032588","CC","GO:0032588","trans-Golgi network membrane",90,0.586312997498658,3.76926243167072,1e-10,1.35260663507109e-09,7.2561736093789e-10,6726,"tags=93%, list=28%, signal=67%","ENST00000618931/ENST00000464506/ENST00000437784/ENST00000444645/ENST00000426847/ENST00000639795/ENST00000421357/ENST00000441058/ENST00000443860/ENST00000445902/ENST00000448042/ENST00000461476/ENST00000462479/ENST00000471761/ENST00000478392/ENST00000478934/ENST00000482399/ENST00000483351/ENST00000485418/ENST00000488583/ENST00000489636/ENST00000474698/ENST00000497426/ENST00000279281/ENST00000527646/ENST00000476430/ENST00000486521/ENST00000493020/ENST00000530673/ENST00000533827/ENST00000534591/ENST00000428219/ENST00000433936/ENST00000241802/ENST00000374940/ENST00000415898/ENST00000420385/ENST00000442315/ENST00000443184/ENST00000444296/ENST00000446482/ENST00000447735/ENST00000449560/ENST00000450614/ENST00000450960/ENST00000453672/ENST00000456258/ENST00000457246/ENST00000546801/ENST00000547960/ENST00000551533/ENST00000415926/ENST00000422504/ENST00000424530/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000430790/ENST00000418023/ENST00000441297/ENST00000453504/ENST00000461508/ENST00000484643/ENST00000421888/ENST00000473366/ENST00000475182/ENST00000399065/ENST00000472708/ENST00000419914/ENST00000424806/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000434886/ENST00000399088/ENST00000413089/ENST00000490862/ENST00000480749/ENST00000479570/ENST00000399074/ENST00000383121"
"GO:0099023","CC","GO:0099023","vesicle tethering complex",45,0.661681578324997,3.76898027631364,1e-10,1.35260663507109e-09,7.2561736093789e-10,5585,"tags=96%, list=23%, signal=73%","ENST00000630040/ENST00000630169/ENST00000630535/ENST00000595985/ENST00000629713/ENST00000625526/ENST00000626997/ENST00000628720/ENST00000629243/ENST00000630544/ENST00000626820/ENST00000627703/ENST00000317378/ENST00000426877/ENST00000596148/ENST00000631071/ENST00000639795/ENST00000421357/ENST00000441058/ENST00000443860/ENST00000445902/ENST00000448042/ENST00000461476/ENST00000462479/ENST00000471761/ENST00000478392/ENST00000478934/ENST00000482399/ENST00000483351/ENST00000485418/ENST00000488583/ENST00000489636/ENST00000279281/ENST00000527646/ENST00000530673/ENST00000533827/ENST00000534591/ENST00000625680/ENST00000626621/ENST00000626755/ENST00000629400/ENST00000629865/ENST00000630977"
"GO:0002443","BP","GO:0002443","leukocyte mediated immunity",98,0.577056761021576,3.75837674081535,1e-10,1.35260663507109e-09,7.2561736093789e-10,6726,"tags=92%, list=28%, signal=66%","ENST00000221804/ENST00000340384/ENST00000604929/ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000426847/ENST00000474698/ENST00000497426/ENST00000476430/ENST00000486521/ENST00000493020/ENST00000428219/ENST00000433936/ENST00000632753/ENST00000241802/ENST00000374940/ENST00000415898/ENST00000420385/ENST00000442315/ENST00000443184/ENST00000444296/ENST00000446482/ENST00000447735/ENST00000449560/ENST00000450614/ENST00000450960/ENST00000453672/ENST00000456258/ENST00000457246/ENST00000546801/ENST00000547960/ENST00000551533/ENST00000466370/ENST00000467732/ENST00000472833/ENST00000485999/ENST00000490859/ENST00000491978/ENST00000493659/ENST00000415926/ENST00000422504/ENST00000424530/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000430790/ENST00000418023/ENST00000441297/ENST00000453504/ENST00000461508/ENST00000484643/ENST00000421888/ENST00000473366/ENST00000475182/ENST00000399065/ENST00000472708/ENST00000419914/ENST00000424806/ENST00000612534/ENST00000617397/ENST00000621391/ENST00000631879/ENST00000632194/ENST00000632827/ENST00000633006/ENST00000633274/ENST00000633943/ENST00000634105/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000434886/ENST00000399088/ENST00000413089/ENST00000634840/ENST00000490862/ENST00000480749/ENST00000479570/ENST00000399074/ENST00000383121"
"GO:0042391","BP","GO:0042391","regulation of membrane potential",79,0.59325823007185,3.75141741208283,1e-10,1.35260663507109e-09,7.2561736093789e-10,1640,"tags=52%, list=7%, signal=49%","ENST00000282561/ENST00000649003/ENST00000650427/ENST00000647380/ENST00000375779/ENST00000375780/ENST00000375784/ENST00000383404/ENST00000383405/ENST00000395892/ENST00000400052/ENST00000400058/ENST00000415179/ENST00000418285/ENST00000420458/ENST00000422167/ENST00000423055/ENST00000423143/ENST00000423804/ENST00000425464/ENST00000431921/ENST00000433916/ENST00000434202/ENST00000435242/ENST00000438708/ENST00000438750/ENST00000442045/ENST00000447338/ENST00000447369/ENST00000451546/ENST00000456863/ENST00000457485/ENST00000614673/ENST00000614982/ENST00000616760/ENST00000618288/ENST00000619727/ENST00000621055/ENST00000622613/ENST00000647074/ENST00000642464"
"GO:0015030","CC","GO:0015030","Cajal body",26,0.817038201125304,3.74846193104903,1e-10,1.35260663507109e-09,7.2561736093789e-10,717,"tags=69%, list=3%, signal=67%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000314397/ENST00000597634/ENST00000627797/ENST00000274606/ENST00000598417/ENST00000625673"
"GO:0004298","MF","GO:0004298","threonine-type endopeptidase activity",21,0.860981308411215,3.74702219447861,1e-10,1.35260663507109e-09,7.2561736093789e-10,3353,"tags=100%, list=14%, signal=86%","ENST00000399630/ENST00000425784/ENST00000427919/ENST00000446855/ENST00000447073/ENST00000449883/ENST00000458543/ENST00000383236/ENST00000383238/ENST00000416134/ENST00000416564/ENST00000421445/ENST00000429645/ENST00000435978/ENST00000436627/ENST00000438442/ENST00000441960/ENST00000446762/ENST00000452573/ENST00000455660/ENST00000457261"
"GO:0005839","CC","GO:0005839","proteasome core complex",21,0.860981308411215,3.74702219447861,1e-10,1.35260663507109e-09,7.2561736093789e-10,3353,"tags=100%, list=14%, signal=86%","ENST00000399630/ENST00000425784/ENST00000427919/ENST00000446855/ENST00000447073/ENST00000449883/ENST00000458543/ENST00000383236/ENST00000383238/ENST00000416134/ENST00000416564/ENST00000421445/ENST00000429645/ENST00000435978/ENST00000436627/ENST00000438442/ENST00000441960/ENST00000446762/ENST00000452573/ENST00000455660/ENST00000457261"
"GO:0019774","CC","GO:0019774","proteasome core complex, beta-subunit complex",21,0.860981308411215,3.74702219447861,1e-10,1.35260663507109e-09,7.2561736093789e-10,3353,"tags=100%, list=14%, signal=86%","ENST00000399630/ENST00000425784/ENST00000427919/ENST00000446855/ENST00000447073/ENST00000449883/ENST00000458543/ENST00000383236/ENST00000383238/ENST00000416134/ENST00000416564/ENST00000421445/ENST00000429645/ENST00000435978/ENST00000436627/ENST00000438442/ENST00000441960/ENST00000446762/ENST00000452573/ENST00000455660/ENST00000457261"
"GO:0070003","MF","GO:0070003","threonine-type peptidase activity",21,0.860981308411215,3.74702219447861,1e-10,1.35260663507109e-09,7.2561736093789e-10,3353,"tags=100%, list=14%, signal=86%","ENST00000399630/ENST00000425784/ENST00000427919/ENST00000446855/ENST00000447073/ENST00000449883/ENST00000458543/ENST00000383236/ENST00000383238/ENST00000416134/ENST00000416564/ENST00000421445/ENST00000429645/ENST00000435978/ENST00000436627/ENST00000438442/ENST00000441960/ENST00000446762/ENST00000452573/ENST00000455660/ENST00000457261"
"GO:1990111","CC","GO:1990111","spermatoproteasome complex",21,0.860981308411215,3.74702219447861,1e-10,1.35260663507109e-09,7.2561736093789e-10,3353,"tags=100%, list=14%, signal=86%","ENST00000399630/ENST00000425784/ENST00000427919/ENST00000446855/ENST00000447073/ENST00000449883/ENST00000458543/ENST00000383236/ENST00000383238/ENST00000416134/ENST00000416564/ENST00000421445/ENST00000429645/ENST00000435978/ENST00000436627/ENST00000438442/ENST00000441960/ENST00000446762/ENST00000452573/ENST00000455660/ENST00000457261"
"GO:0046703","MF","GO:0046703","natural killer cell lectin-like receptor binding",20,0.869915307271893,3.74068949512426,1e-10,1.35260663507109e-09,7.2561736093789e-10,3138,"tags=100%, list=13%, signal=87%","ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683"
"GO:0030134","CC","GO:0030134","COPII-coated ER to Golgi transport vesicle",80,0.587037270057233,3.74036734124725,1e-10,1.35260663507109e-09,7.2561736093789e-10,6726,"tags=92%, list=28%, signal=67%","ENST00000468663/ENST00000475452/ENST00000456487/ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000426847/ENST00000429840/ENST00000474698/ENST00000497426/ENST00000476430/ENST00000486521/ENST00000493020/ENST00000428219/ENST00000433936/ENST00000214869/ENST00000241802/ENST00000374940/ENST00000415898/ENST00000420385/ENST00000442315/ENST00000443184/ENST00000444296/ENST00000446482/ENST00000447735/ENST00000449560/ENST00000450614/ENST00000450960/ENST00000453672/ENST00000456258/ENST00000457246/ENST00000546801/ENST00000547960/ENST00000551533/ENST00000415926/ENST00000422504/ENST00000424530/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000430790/ENST00000418023/ENST00000441297/ENST00000453504/ENST00000461508/ENST00000484643/ENST00000421888/ENST00000473366/ENST00000475182/ENST00000586835/ENST00000399065/ENST00000472708/ENST00000419914/ENST00000424806/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000434886/ENST00000399088/ENST00000413089/ENST00000490862/ENST00000480749/ENST00000479570/ENST00000399074/ENST00000383121"
"GO:0140375","MF","GO:0140375","immune receptor activity",68,0.616114801406682,3.73960122136164,1e-10,1.35260663507109e-09,7.2561736093789e-10,6726,"tags=94%, list=28%, signal=68%","ENST00000437784/ENST00000444645/ENST00000426847/ENST00000474698/ENST00000497426/ENST00000291759/ENST00000613813/ENST00000620539/ENST00000476430/ENST00000486521/ENST00000493020/ENST00000428219/ENST00000433936/ENST00000241802/ENST00000374940/ENST00000415898/ENST00000420385/ENST00000442315/ENST00000443184/ENST00000444296/ENST00000446482/ENST00000447735/ENST00000449560/ENST00000450614/ENST00000450960/ENST00000453672/ENST00000456258/ENST00000457246/ENST00000546801/ENST00000547960/ENST00000551533/ENST00000415926/ENST00000422504/ENST00000424530/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000430790/ENST00000418023/ENST00000441297/ENST00000453504/ENST00000461508/ENST00000484643/ENST00000421888/ENST00000473366/ENST00000475182/ENST00000399065/ENST00000472708/ENST00000419914/ENST00000424806/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000434886/ENST00000399088/ENST00000413089/ENST00000490862/ENST00000480749/ENST00000479570/ENST00000399074/ENST00000383121"
"GO:0008168","MF","GO:0008168","methyltransferase activity",40,0.689704633156841,3.73662751720975,1e-10,1.35260663507109e-09,7.2561736093789e-10,1148,"tags=45%, list=5%, signal=43%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000597634/ENST00000627797/ENST00000598417/ENST00000625673/ENST00000366514/ENST00000594728"
"GO:0016741","MF","GO:0016741","transferase activity, transferring one-carbon groups",40,0.689704633156841,3.73662751720975,1e-10,1.35260663507109e-09,7.2561736093789e-10,1148,"tags=45%, list=5%, signal=43%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000597634/ENST00000627797/ENST00000598417/ENST00000625673/ENST00000366514/ENST00000594728"
"GO:0045334","CC","GO:0045334","clathrin-coated endocytic vesicle",68,0.614642654653902,3.730665805783,1e-10,1.35260663507109e-09,7.2561736093789e-10,6726,"tags=91%, list=28%, signal=66%","ENST00000437784/ENST00000444645/ENST00000426847/ENST00000474698/ENST00000497426/ENST00000476430/ENST00000486521/ENST00000493020/ENST00000428219/ENST00000433936/ENST00000241802/ENST00000374940/ENST00000415898/ENST00000420385/ENST00000442315/ENST00000443184/ENST00000444296/ENST00000446482/ENST00000447735/ENST00000449560/ENST00000450614/ENST00000450960/ENST00000453672/ENST00000456258/ENST00000457246/ENST00000546801/ENST00000547960/ENST00000551533/ENST00000415926/ENST00000422504/ENST00000424530/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000430790/ENST00000418023/ENST00000441297/ENST00000453504/ENST00000461508/ENST00000484643/ENST00000421888/ENST00000473366/ENST00000475182/ENST00000399065/ENST00000472708/ENST00000419914/ENST00000424806/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000434886/ENST00000399088/ENST00000413089/ENST00000490862/ENST00000480749/ENST00000479570/ENST00000399074/ENST00000230990/ENST00000383121"
"GO:0005216","MF","GO:0005216","ion channel activity",70,0.604130272855836,3.72897991734087,1e-10,1.35260663507109e-09,7.2561736093789e-10,2573,"tags=57%, list=11%, signal=51%","ENST00000375779/ENST00000375780/ENST00000375784/ENST00000383404/ENST00000383405/ENST00000395892/ENST00000400052/ENST00000400058/ENST00000415179/ENST00000418285/ENST00000420458/ENST00000422167/ENST00000423055/ENST00000423143/ENST00000423804/ENST00000425464/ENST00000431921/ENST00000433916/ENST00000434202/ENST00000435242/ENST00000438708/ENST00000438750/ENST00000442045/ENST00000447338/ENST00000447369/ENST00000451546/ENST00000456863/ENST00000457485/ENST00000614673/ENST00000614982/ENST00000616760/ENST00000618288/ENST00000619727/ENST00000621055/ENST00000622613/ENST00000614837/ENST00000591249/ENST00000395633/ENST00000591660/ENST00000590265"
"GO:0008757","MF","GO:0008757","S-adenosylmethionine-dependent methyltransferase activity",39,0.699092403259037,3.72806992818272,1e-10,1.35260663507109e-09,7.2561736093789e-10,1148,"tags=46%, list=5%, signal=44%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000597634/ENST00000627797/ENST00000598417/ENST00000625673/ENST00000366514/ENST00000594728"
"GO:0003954","MF","GO:0003954","NADH dehydrogenase activity",28,0.789785896705112,3.7270524882854,1e-10,1.35260663507109e-09,7.2561736093789e-10,3888,"tags=96%, list=16%, signal=81%","ENST00000252102/ENST00000512088/ENST00000502960/ENST00000620109/ENST00000611200/ENST00000615238/ENST00000618189/ENST00000618420/ENST00000593353/ENST00000619763/ENST00000610357/ENST00000610406/ENST00000610975/ENST00000612327/ENST00000613276/ENST00000615590/ENST00000617282/ENST00000618338/ENST00000619253/ENST00000619966/ENST00000620289/ENST00000621307/ENST00000622523/ENST00000361381/ENST00000215565/ENST00000622065/ENST00000361681"
"GO:0003955","MF","GO:0003955","NAD(P)H dehydrogenase (quinone) activity",28,0.789785896705112,3.7270524882854,1e-10,1.35260663507109e-09,7.2561736093789e-10,3888,"tags=96%, list=16%, signal=81%","ENST00000252102/ENST00000512088/ENST00000502960/ENST00000620109/ENST00000611200/ENST00000615238/ENST00000618189/ENST00000618420/ENST00000593353/ENST00000619763/ENST00000610357/ENST00000610406/ENST00000610975/ENST00000612327/ENST00000613276/ENST00000615590/ENST00000617282/ENST00000618338/ENST00000619253/ENST00000619966/ENST00000620289/ENST00000621307/ENST00000622523/ENST00000361381/ENST00000215565/ENST00000622065/ENST00000361681"
"GO:0008137","MF","GO:0008137","NADH dehydrogenase (ubiquinone) activity",28,0.789785896705112,3.7270524882854,1e-10,1.35260663507109e-09,7.2561736093789e-10,3888,"tags=96%, list=16%, signal=81%","ENST00000252102/ENST00000512088/ENST00000502960/ENST00000620109/ENST00000611200/ENST00000615238/ENST00000618189/ENST00000618420/ENST00000593353/ENST00000619763/ENST00000610357/ENST00000610406/ENST00000610975/ENST00000612327/ENST00000613276/ENST00000615590/ENST00000617282/ENST00000618338/ENST00000619253/ENST00000619966/ENST00000620289/ENST00000621307/ENST00000622523/ENST00000361381/ENST00000215565/ENST00000622065/ENST00000361681"
"GO:0016651","MF","GO:0016651","oxidoreductase activity, acting on NAD(P)H",28,0.789785896705112,3.7270524882854,1e-10,1.35260663507109e-09,7.2561736093789e-10,3888,"tags=96%, list=16%, signal=81%","ENST00000252102/ENST00000512088/ENST00000502960/ENST00000620109/ENST00000611200/ENST00000615238/ENST00000618189/ENST00000618420/ENST00000593353/ENST00000619763/ENST00000610357/ENST00000610406/ENST00000610975/ENST00000612327/ENST00000613276/ENST00000615590/ENST00000617282/ENST00000618338/ENST00000619253/ENST00000619966/ENST00000620289/ENST00000621307/ENST00000622523/ENST00000361381/ENST00000215565/ENST00000622065/ENST00000361681"
"GO:0016655","MF","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",28,0.789785896705112,3.7270524882854,1e-10,1.35260663507109e-09,7.2561736093789e-10,3888,"tags=96%, list=16%, signal=81%","ENST00000252102/ENST00000512088/ENST00000502960/ENST00000620109/ENST00000611200/ENST00000615238/ENST00000618189/ENST00000618420/ENST00000593353/ENST00000619763/ENST00000610357/ENST00000610406/ENST00000610975/ENST00000612327/ENST00000613276/ENST00000615590/ENST00000617282/ENST00000618338/ENST00000619253/ENST00000619966/ENST00000620289/ENST00000621307/ENST00000622523/ENST00000361381/ENST00000215565/ENST00000622065/ENST00000361681"
"GO:0050136","MF","GO:0050136","NADH dehydrogenase (quinone) activity",28,0.789785896705112,3.7270524882854,1e-10,1.35260663507109e-09,7.2561736093789e-10,3888,"tags=96%, list=16%, signal=81%","ENST00000252102/ENST00000512088/ENST00000502960/ENST00000620109/ENST00000611200/ENST00000615238/ENST00000618189/ENST00000618420/ENST00000593353/ENST00000619763/ENST00000610357/ENST00000610406/ENST00000610975/ENST00000612327/ENST00000613276/ENST00000615590/ENST00000617282/ENST00000618338/ENST00000619253/ENST00000619966/ENST00000620289/ENST00000621307/ENST00000622523/ENST00000361381/ENST00000215565/ENST00000622065/ENST00000361681"
"GO:1902533","BP","GO:1902533","positive regulation of intracellular signal transduction",119,0.536661807656314,3.71293561711242,1e-10,1.35260663507109e-09,7.2561736093789e-10,3306,"tags=50%, list=14%, signal=43%","ENST00000300086/ENST00000448628/ENST00000457397/ENST00000459932/ENST00000494485/ENST00000498385/ENST00000625385/ENST00000463500/ENST00000482784/ENST00000282561/ENST00000649003/ENST00000650427/ENST00000424762/ENST00000452147/ENST00000308683/ENST00000453084/ENST00000456263/ENST00000357424/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000369750/ENST00000535040/ENST00000543496/ENST00000634817/ENST00000634826/ENST00000442303/ENST00000449367/ENST00000463406/ENST00000474120/ENST00000482199/ENST00000480497/ENST00000413136/ENST00000416548/ENST00000452084/ENST00000462344/ENST00000472578/ENST00000473419/ENST00000476107/ENST00000478195/ENST00000480780/ENST00000492105/ENST00000492205/ENST00000492317/ENST00000492493/ENST00000494749/ENST00000496031/ENST00000215631/ENST00000592937/ENST00000223136/ENST00000473527/ENST00000629936/ENST00000437784/ENST00000444645/ENST00000432458/ENST00000481915/ENST00000472985/ENST00000273130"
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade",34,0.736105079885597,3.7109206121,1e-10,1.35260663507109e-09,7.2561736093789e-10,1301,"tags=62%, list=5%, signal=58%","ENST00000448628/ENST00000457397/ENST00000459932/ENST00000494485/ENST00000498385/ENST00000625385/ENST00000463500/ENST00000482784/ENST00000424762/ENST00000452147/ENST00000453084/ENST00000456263/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000369750/ENST00000535040/ENST00000543496/ENST00000634817/ENST00000634826"
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade",35,0.713807200243475,3.66408877952784,1e-10,1.35260663507109e-09,7.2561736093789e-10,1301,"tags=60%, list=5%, signal=57%","ENST00000448628/ENST00000457397/ENST00000459932/ENST00000494485/ENST00000498385/ENST00000625385/ENST00000463500/ENST00000482784/ENST00000424762/ENST00000452147/ENST00000453084/ENST00000456263/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000369750/ENST00000535040/ENST00000543496/ENST00000634817/ENST00000634826"
"GO:0001775","BP","GO:0001775","cell activation",186,0.498760419254113,3.65977648528497,1e-10,1.35260663507109e-09,7.2561736093789e-10,6636,"tags=77%, list=28%, signal=56%","ENST00000498385/ENST00000625385/ENST00000282561/ENST00000649003/ENST00000650427/ENST00000215754/ENST00000465752/ENST00000613839/ENST00000626906/ENST00000221804/ENST00000375779/ENST00000375780/ENST00000375784/ENST00000383404/ENST00000383405/ENST00000395892/ENST00000400052/ENST00000400058/ENST00000415179/ENST00000418285/ENST00000420458/ENST00000422167/ENST00000423055/ENST00000423143/ENST00000423804/ENST00000425464/ENST00000431921/ENST00000433916/ENST00000434202/ENST00000435242/ENST00000438708/ENST00000438750/ENST00000442045/ENST00000447338/ENST00000447369/ENST00000451546/ENST00000456863/ENST00000457485/ENST00000614673/ENST00000614982/ENST00000616760/ENST00000618288/ENST00000619727/ENST00000621055/ENST00000622613/ENST00000383514/ENST00000428059/ENST00000436531/ENST00000436655/ENST00000437651/ENST00000438954/ENST00000442104/ENST00000443156/ENST00000451603/ENST00000451789/ENST00000456351/ENST00000458032/ENST00000619506/ENST00000245817/ENST00000244745/ENST00000437784/ENST00000444645/ENST00000376630/ENST00000383597/ENST00000415289/ENST00000415649/ENST00000425603/ENST00000427936/ENST00000444683/ENST00000426847/ENST00000474698/ENST00000497426/ENST00000476430/ENST00000486521/ENST00000493020/ENST00000428219/ENST00000433936/ENST00000241802/ENST00000374940/ENST00000415898/ENST00000420385/ENST00000442315/ENST00000443184/ENST00000444296/ENST00000446482/ENST00000447735/ENST00000449560/ENST00000450614/ENST00000450960/ENST00000453672/ENST00000456258/ENST00000457246/ENST00000546801/ENST00000547960/ENST00000551533/ENST00000243786/ENST00000537698/ENST00000466370/ENST00000467732/ENST00000472833/ENST00000485999/ENST00000490859/ENST00000491978/ENST00000493659/ENST00000415926/ENST00000422504/ENST00000424530/ENST00000415247/ENST00000419277/ENST00000443117/ENST00000454805/ENST00000515317/ENST00000430790/ENST00000418023/ENST00000441297/ENST00000453504/ENST00000461508/ENST00000484643/ENST00000286201/ENST00000317216/ENST00000421888/ENST00000473366/ENST00000628437/ENST00000631918/ENST00000475182/ENST00000399065/ENST00000472708/ENST00000419914/ENST00000424806/ENST00000479107/ENST00000484244/ENST00000486369/ENST00000511285/ENST00000434886/ENST00000342665/ENST00000399088/ENST00000413089/ENST00000634840/ENST00000490862/ENST00000480749/ENST00000626661/ENST00000479570/ENST00000399074"
"GO:0001510","BP","GO:0001510","RNA methylation",21,0.840622900243148,3.65842165634292,1e-10,1.35260663507109e-09,7.2561736093789e-10,1033,"tags=81%, list=4%, signal=78%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000597634/ENST00000627797/ENST00000598417/ENST00000625673/ENST00000366514"
"GO:0008173","MF","GO:0008173","RNA methyltransferase activity",21,0.840622900243148,3.65842165634292,1e-10,1.35260663507109e-09,7.2561736093789e-10,1033,"tags=81%, list=4%, signal=78%","ENST00000593503/ENST00000630901/ENST00000221801/ENST00000594443/ENST00000625241/ENST00000629964/ENST00000595545/ENST00000630954/ENST00000597224/ENST00000629606/ENST00000601274/ENST00000630592/ENST00000597634/ENST00000627797/ENST00000598417/ENST00000625673/ENST00000366514"
"GO:0045111","CC","GO:0045111","intermediate filament cytoskeleton",30,0.746172340608255,3.65526708268206,1e-10,1.35260663507109e-09,7.2561736093789e-10,3769,"tags=83%, list=16%, signal=70%","ENST00000529973/ENST00000527249/ENST00000525767/ENST00000529964/ENST00000282561/ENST00000649003/ENST00000650427/ENST00000269576/ENST00000635956/ENST00000312234/ENST00000526451/ENST00000533544/ENST00000530462/ENST00000532707/ENST00000527051/ENST00000436511/ENST00000216832/ENST00000437784/ENST00000444645/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032"
"GO:1903578","BP","GO:1903578","regulation of ATP metabolic process",21,0.83836782376502,3.64860748090003,1e-10,1.35260663507109e-09,7.2561736093789e-10,3895,"tags=100%, list=16%, signal=84%","ENST00000487257/ENST00000647380/ENST00000442303/ENST00000449367/ENST00000463406/ENST00000474120/ENST00000482199/ENST00000647074/ENST00000474320/ENST00000642464/ENST00000480497/ENST00000223136/ENST00000473527/ENST00000311180/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032/ENST00000435848"
"GO:0043604","BP","GO:0043604","amide biosynthetic process",250,0.468963673005671,3.64284599380863,1e-10,1.35260663507109e-09,7.2561736093789e-10,3769,"tags=58%, list=16%, signal=50%","ENST00000529973/ENST00000527249/ENST00000525767/ENST00000529964/ENST00000300151/ENST00000371443/ENST00000298283/ENST00000412443/ENST00000416932/ENST00000419893/ENST00000420257/ENST00000421042/ENST00000421608/ENST00000423247/ENST00000426219/ENST00000448939/ENST00000452530/ENST00000454094/ENST00000456791/ENST00000457078/ENST00000457111/ENST00000457970/ENST00000487257/ENST00000470464/ENST00000475528/ENST00000486105/ENST00000494413/ENST00000495194/ENST00000534340/ENST00000369307/ENST00000632799/ENST00000634150/ENST00000633919/ENST00000312234/ENST00000526451/ENST00000533544/ENST00000617731/ENST00000632240/ENST00000632419/ENST00000632530/ENST00000632592/ENST00000633731/ENST00000578532/ENST00000579248/ENST00000579408/ENST00000580210/ENST00000580261/ENST00000580387/ENST00000581091/ENST00000581373/ENST00000582935/ENST00000583036/ENST00000583637/ENST00000584364/ENST00000615479/ENST00000615760/ENST00000617346/ENST00000618613/ENST00000618619/ENST00000587023/ENST00000593123/ENST00000530462/ENST00000532707/ENST00000285298/ENST00000443449/ENST00000527051/ENST00000221975/ENST00000593863/ENST00000600467/ENST00000598399/ENST00000540949/ENST00000598742/ENST00000543703/ENST00000537701/ENST00000538814/ENST00000543164/ENST00000543959/ENST00000484825/ENST00000598261/ENST00000598466/ENST00000601492/ENST00000610796/ENST00000611572/ENST00000614070/ENST00000614095/ENST00000619600/ENST00000621621/ENST00000474578/ENST00000486493/ENST00000591096/ENST00000592136/ENST00000635429/ENST00000634420/ENST00000634857/ENST00000634230/ENST00000635417/ENST00000309594/ENST00000634667/ENST00000634474/ENST00000635567/ENST00000477305/ENST00000481972/ENST00000295822/ENST00000634491/ENST00000599561/ENST00000244745/ENST00000634882/ENST00000594493/ENST00000601306/ENST00000599167/ENST00000602252/ENST00000595158/ENST00000595683/ENST00000596304/ENST00000597451/ENST00000599551/ENST00000596272/ENST00000634428/ENST00000634969/ENST00000635266/ENST00000635568/ENST00000270625/ENST00000600027/ENST00000630479/ENST00000598780/ENST00000599595/ENST00000442744/ENST00000596273/ENST00000551765/ENST00000596873/ENST00000311180/ENST00000601216/ENST00000594527/ENST00000430157/ENST00000252602/ENST00000595444/ENST00000602206/ENST00000474660/ENST00000476007/ENST00000427569/ENST00000374436/ENST00000374443/ENST00000374450/ENST00000440766/ENST00000447927/ENST00000675032"
